"url","description","name","Herkunftsland","Anbauregion","Weingut","Produktkategorie","Qualitätsstufe","Cuvee","Geschmacksrichtung","Farbnuance","Flaschengröße","Alkoholgehalt","Restzucker","Säure","Trinktemperatur","Passende Speisen","Hinweis auf Allergene","Auszeichnungen","Hersteller"
"https://www.vindor.de/kleine-zalze-cellar-selection-chardonnay-stellenbosch","Extraklasse aus Südafrika - Chardonnay, wie aus dem Bilderbuch ! Beeindruckend eleganter, weicher, gut ausbalancierter Chardonnay mit frischen Zitrus-Aromen und einem Duft nach reifen Äpfeln. Der lange Kontakt des Weins mit der Feinhefe verleiht dem Wein einen langen und harmonischen Abgang. Nach der Lese der vollreifen Beeren, wurde der Most in Edelstahltanks auf den Schalen angegoren. Nach der Fermentierung wurde der Wein für vier Monate auf der Feinhefe gelassen um dem Wein mehr Komplexität und Fülle zu verleihen. Mehr als gelungen.","Kleine Zalze, Cellar Selection Chardonnay, Stellenbosch","Südafrika","Stellenbosch","Kleine Zalze","Weißwein",,,"trocken","goldgelb","0,75 l","13,5 %","2,2 g/l","5,9 g/l","8-10 °C","Am besten begleitet dieser Wein Fischspeisen, Pasta, Hühnchen und Salate.","enthält Sulfite",,"Kleine Zalze, Strand Rd, Stellenbosch, 7600, Südafrika"
"https://www.vindor.de/kleine-zalze-cellar-selection-chenin-blanc-bush-wine-stellenbosch","Extraklasse aus Südafrika ! Ein kräftiger, facettenreicher und dabei wunderbar süffiger Weißwein mit viel Ananas, Pfirsich, Trauben, Mango und Litschi. Erfrischende Art, saftig mit lebhafter Säure und begeisternder Balance, vielseitig mit Länge und Finesse.
Der Wein wird regelmäßig mit Auszeichnungen und Medaillen ""überschüttet"":
Jg. 2015 Mundus Vini Gold + bester Weisswein aus Südafrika
Jg. 2016 Mundus Vini Gold
Jg. 2012 Concours Mondial du Bruxelles 2015 Gold - Mundus Vini Gold 2015","Kleine Zalze, Cellar Selection Chenin Blanc Bush Wine, Stellenbosch","Südafrika","Stellenbosch","Kleine Zalze","Weißwein",,,"trocken","schöne goldene Farbe mit einer sehr klaren Optik","0,75 l","13,5 %","2,5 g/l","6,1 g/l","8-10 °C","Sommerwein, Spargel, Fisch- und Geflügelgerichte, zur asiatischen Küche.","enthält Sulfite",,"Kleine Zalze, Strand Rd, Stellenbosch, 7600, Südafrika"
"https://www.vindor.de/kleine-zalze-cellar-selection-sauvignon-blanc-stellenbosch","Extraklasse aus Südafrika - Sauvignon, wie aus dem Lehrbuch ! Verführerischer Duft von reifer Feige, grasige, ausgeprägte Aromen von Stachelbeere, Ananas und Litschi. Komplex, angenehm frisch, feine Würznoten mit einer spritzigen Säure.","Kleine Zalze, Cellar Selection Sauvignon Blanc, Stellenbosch","Südafrika","Stellenbosch","Kleine Zalze","Weißwein",,,"trocken","gelb mit grünlichen Reflexen","0,75 l","13 %","2,8 g/l","6,1 g/l","8-10 °C","Fisch- und Geflügelgerichte, asiatische Küche, Gemüsevariationen.","enthält Sulfite",,"Kleine Zalze, Strand Rd, Stellenbosch, 7600, Südafrika"
"https://www.vindor.de/kleine-zalze-chardonnay-vineyard-selection-stellenbosch","Extraklasse Chardonnay aus Südafrika ! Wunderbarer, eleganer und ausgewogener Chardonnay der Extraklasse. Aromen von Orangenschalen und Buttergebäck harmonieren mit gut integrierten Eichenholznoten. Enorm langer, angenehmer und  cremiger Nachhall. Ein harmonischer Wein mit einer perfekten Balance und elegantem Säurespiel. Vielfach international prämierter Spitzenwein.","Kleine Zalze, Chardonnay Vineyard Selection, Stellenbosch","Südafrika","Stellenbosch","Kleine Zalze","Weißwein",,,"trocken","leuchtendes Goldgelb","0,75 l","13 %","6,2 g/l","5,9 g/l","8-10 °C","Perfekt zu Fisch oder Hühnchen, aber ebenso zu einfachem Käse wie Brie oder Camembert.","enthält Sulfite","John Platter: Bestes Weingut des Jahres 2021","Kleine Zalze, Strand Rd, Stellenbosch, 7600, Südafrika"
"https://www.vindor.de/kleine-zalze-chenin-blanc-vineyard-selection-stellenbosch","Extraklasse Chenin Blanc aus Südafrika zu einem sagenhaften Preis !  Vielfach international prämierter Spitzenwein. Verführerischer Duft von tropischen Früchten, Pfirsich und Vanille. Ungemein ausgewogen und wunderbar cremig am Gaumen begleites von einer eleganten Säure. Reich an gelben Früchten. Harmonisches Zusammenspiel von Frucht- und Barriquenote. Vielschichtig und sattes, langes Finale. 5 Sterne + bestes Weingut Südafrikas 2021 - mehr geht nicht !","Kleine Zalze, Chenin Blanc Vineyard Selection, Stellenbosch","Südafrika","Stellenbosch","Kleine Zalze","Weißwein",,,"trocken","strohgelb","0,75 l","13,5 %","4,9 g/l","6,6 g/l","8-10 °C","Perfekt zu Fisch oder Hühnchen, aber ebenso zu einfachem Käse wie Brie oder Camembert. ,                                                                                                                                                                                 Fisch, Sushi, Paella, Schalentiere.","enthält Sulfite","John Platter: Bestes Weingut des Jahres 2021,                                                                                                                                                                                 John Platter: 5 Sterne,                                                                                                                                                                                 Brüssel Goldmedaille,                                                                                                                                                                                 Mundus Vini Goldmedaille","Kleine Zalze, Strand Rd, Stellenbosch, 7600, Südafrika"
"https://www.vindor.de/kleine-zalze-family-reserve-chenin-blanc-stellenbosch","Bei diesem Wein ist alles nur vom Feinsten: Der Wein wird nur in besten Jahrgängern aus den besten lagen des Weingutes erzeugt. Augeprägte Aromen von Limette, Melone und Apfel. Am Gaumen vielschichte, verspielte Lagen von Limette und Kräutern. Diese brillante Fruchtkomposition wird von fein eingebundenen Holznoten gekonnt abgerundet. Sehr cremiges Mundgefühl, im Abschluss elegant, lang, frisch und einfach nur schön. Ausbau im Barrique, lange lagerfähig. 5 Sterne + bestes Weingut Südafrikas 2021 (John Platter) - mehr geht nicht !","Kleine Zalze, Family Reserve Chenin Blanc, Stellenbosch","Südafrika","Stellenbosch","Kleine Zalze","Weißwein",,,"trocken","goldgrüne Farbe mit perlenden Reflexen","0,75 l","13,5 %","6,9 g/l","6,9 g/l","10-12 °C","Austern, Hummer, Schalentiere und feine Fischgerichte.","enthält Sulfite",,"Kleine Zalze, Strand Rd, Stellenbosch, 7600, Südafrika"
"https://www.vindor.de/kleine-zalze-family-reserve-shiraz-stellenbosch","Bei diesem Wein ist alles nur vom Feinsten: Der Wein wird nur in besten Jahrgängern aus den besten lagen des Weingutes erzeugt. Üppige Aromen von schwarzer Johannisbeere, Pfeffer begleiter von einer angenehmen, blumigen Art. Am Gaumen mit kräftigem Körper, reifen Beerenfrüchten und wunderbar weichen, reifen Tanninen.  Der Wein wird bei sorgfältiger Lagerung im Laufe der nächsten Jahre noch an Klasse gewinnen. 22 Monate Ausbau in französischem Barrique, neues Holz. Vielfach prämierter Wein.","Kleine Zalze, Family Reserve Shiraz, Stellenbosch","Südafrika","Stellenbosch","Kleine Zalze","Rotwein",,,"trocken","tiefes Rot","0,75 l","15 %","4,2 g/l","6,1 g/l","18-20 °C","Perfekt zu kräftigen, dunklen Fleischgerichten und zur erlesenen Käseauswahl. Als Alleinunterhalter ein vorzüglicher Genuss.","enthält Sulfite","Mundus Vini Gold - BEST OF SHOW 2020,                                                                                                                                                                                 John Platter: 4,5 Sterne","Kleine Zalze, Strand Rd, Stellenbosch, 7600, Südafrika"
"https://www.vindor.de/kleine-zalze-sauvignon-blanc-vineyard-selection-stellenbosch","Extraklasse Sauvignon Blanc aus Südafrika zu einem sagenhaften Preis!  Vielfach international prämierter Spitzenwein. Verspielte und vielschichtige Aromen von schwarzer Johannisbeere, tropischen Früchten und einem Hauch von Paprika. Abgerundet durch eine feine Nuance von Mineralität erfreut der Wein den Gaumen. Harmonisches Zusammenspiel von Frucht- und Barriquenote. Vielschichtig und sattes, langes Finale. 4,5 Sterne + bestes Weingut Südafrikas 2021 - sensationell !","Kleine Zalze, Sauvignon Blanc Vineyard Selection, Stellenbosch","Südafrika","Stellenbosch","Kleine Zalze","Weißwein",,,"trocken","helles Gelb mit grünlichen Reflexen","0,75 l","14,5 %","3,1 g/l","6,6 g/l","8-10 °C","Fisch, Sushi, Paella, Schalentiere.","enthält Sulfite","John Platter: Bestes Weingut des Jahres 2021","Kleine Zalze, Strand Rd, Stellenbosch, 7600, Südafrika"
"https://www.vindor.de/kleine-zalze-shiraz-vineyard-selection-stellenbosch","Extraklasse aus Südafrika ! Im Bukett reife Beeren, pfeffrige Würznoten und Zedernholz. Verblüffender Sortencharakter, rauchig und pfeffrig. Aromen von Berrenfrüchten und Röstnoten. Erstaunlich dichte Struktur, begeisternde Balance, reifes Tannin. Shiraz der Extraklasse, der Sie begeistern wird. Der Wein reift 16 Monate im Barrique und Holzfass aus französischer Eiche.
Der Wein wird regelmäßig mit Auszeichnungen und Medaillen ""überschüttet"":
Jg. 2013 John Platter: 4 Sterne -","Kleine Zalze, Shiraz Vineyard Selection, Stellenbosch","Südafrika","Stellenbosch","Kleine Zalze","Rotwein",,,"trocken","tiefes Rot","0,75 l","14 %","3,7 g/l","6,1 g/l","18-20 °C","Hirschrücken, Lammcarrée, Rumpsteak, mittelkräftiger Käse, zum Selbstverwöhnen für sich.","enthält Sulfite",,"Kleine Zalze, Strand Rd, Stellenbosch, 7600, Südafrika"
"https://www.vindor.de/kressmann-grande-reserve-blanc-ac-bordeaux","Die Firma Kressmann (das bedeutendste Handelhaus in Bordeaux) produziert diesen herrlichen Weißwein. Ein Wein bei dem alles passt: Eine schöne goldgelbe Farbe, ein reichhaltiges, vollfruchtiges und großartiges Bukett.","Kressmann, Grande Reserve Blanc, AC Bordeaux","Frankreich","Bordeaux","CVBG Dourthe - Kressmann","Weißwein","AC Bordeaux","Sauvignon blanc, Sémillon, Muscadelle","trocken","goldgelb","0,75 l","12 %","2,0 g/l","4,0 g/l","8-10 °C","Ideal zu Gemüse und hellem Fleisch, zu Fisch und Krustentieren, optimal zu gegrilltem Fisch.","enthält Sulfite",,"CVBG Dourthe Kressmann (C&C EXPORT), 35 Rue de Bordeaux Parempuyre –  33295 Blanquefort Cedex - France"
"https://www.vindor.de/kressmann-grande-reserve-bordeaux-blanc-moelleux-ac-bordeaux","Der verführerische, fruchtig-liebliche Weisswein aus Bordeaux ist ein eleganter und frischer Wein mit Aromen von Gras und Zitrusfrüchten. Das spannende Cuvée aus Sémillon, Sauvignon Blanc und Muscadelle brilliert durch eine dezente Fruchtsüße auf der Zunge, die diesen Wein zu einem wahren Allrounder in der Küche macht: Ob als Aperitif oder Speisebegleiter zu Fleisch, Fisch, Gerichten aus Fernost, Blauschimmelkäse oder Obst - der Grande Reserve Bordeaux Medium Sweet Moelleux ist bei einer Trinktemperatur von 8 bis 12 Grad das perfekte i-Tüpfelchen zu einer vielfältigen Auswahl an Gerichten.","Kressmann, Grande Reserve Bordeaux Blanc Moelleux, AC Bordeaux","Frankreich","Bordeaux","CVBG Dourthe - Kressmann","Weißwein","AC Bordeaux","Sauvignon blanc, Sémillon, Muscadelle","lieblich","goldgelb","0,75 l","11 %",,,"8-10 °C","ideal als Aperitif oder Speisebegleiter zu Fleisch, Fisch, Gerichten aus Fernost, Blauschimmelkäse oder Obst","enthält Sulfite",,"CVBG Dourthe Kressmann (C&C EXPORT), 35 Rue de Bordeaux Parempuyre –  33295 Blanquefort Cedex - France"
"https://www.vindor.de/kressmann-grande-reserve-bordeaux-rose-ac-bordeaux","Kressmanns Grande Reserve Bordeaux Rosé wurde aus den roten Trauben Cabernet Sauvignon und Cabernet Franc hergestellt. So intensiv die Rotweine aus den Trauben sein können, so kraftvoll ist auch dieser trockene Rosé mit einem umwerfenden Duft nach reifen roten Johannisbeeren. Frisch-fruchtig bleibt der Eindruck am Gaumen haften und macht Lust auf mehr. Bordeaux für Entdecker.","Kressmann, Grande Reserve Bordeaux Rosé, AC Bordeaux","Frankreich","Bordeaux","CVBG Dourthe - Kressmann","Roséwein","AC Bordeaux","Merlot ,Cabernet Sauvigon, Petit Verdot","trocken","leuchtendes Lachsrosa","0,75 l","12,5 %","2,0 g/l","4,0 g/l","8-10 °C","hervorragend zu Tapas, Sommersalaten, Gemüseeintopf, Pasta- und Fischgerichten","enthält Sulfite",,"CVBG Dourthe Kressmann (C&C EXPORT), 35 Rue de Bordeaux Parempuyre –  33295 Blanquefort Cedex - France"
"https://www.vindor.de/kressmann-grande-reserve-bordeaux-rouge-ac-bordeaux","Kressmanns Grande Reserve Bordeaux Rouge wurde aus den roten Trauben  Merlot, Cabernet Sauvignon und Cabernet Franc  hergestellt. Roter Bordeauxgenuss der Extraklasse! Prachtvolle Fruchtaromen und eine elegante Struktur machen diesen ausdrucksstarken Rotwein zu einem edlen Begleiter für ganz besondere Momente. Geradlinig fruchtig und mit einem seidig samtigen Abgang schmeichelt der Grande Reserve Bordeaux Rouge Gaumen und Nase und verzaubert jeden Weinliebhaber mit seinen betörenden Aromen. Durch die saftig beerige Note lässt sich die französische Cuvée ideal zu Fleisch- und Nudelgerichten aller Art kombinieren. Besonderes empfehlen wir, den Grande Reserve Bordeaux zu Weichkäse zu geniessen.","Kressmann, Grande Reserve Bordeaux Rouge, AC Bordeaux","Frankreich","Bordeaux","CVBG Dourthe - Kressmann","Rotwein","AC Bordeaux","Merlot, Cabernet Sauvignon, Cabenet Franc","trocken","granatrot","0,75 l","13,5 %","1,0 g/l","3,1 g/l","16-18 °C","ideal zu Fleischgereichen vom Schwein, Rind, auch vom Grill, zu Tapas und Käse","enthält Sulfite",,"CVBG Dourthe Kressmann (C&C EXPORT), 35 Rue de Bordeaux Parempuyre –  33295 Blanquefort Cedex - France"
"https://www.vindor.de/kressmann-grande-reserve-bordeaux-superieur-ac-bordeaux-superieur","Roter Bordeauxgenuss der Extraklasse! Schönes, funkelndes Rubinrot. Sehr ausdrucksvolle Nase mit Noten von Sauerkirsche. Am Gaumen ist der Wein ausgeglichen und zeigt feine,rassige Gerbstoffe mit wundervoll eingebundener Frucht. Ein ausgezeichneter Wein - grandioser Bordeaux - topin Preis/Leistung.","Kressmann, Grande Reserve Bordeaux Superieur, AC Bordeaux Superieur","Frankreich","Bordeaux","CVBG Dourthe - Kressmann","Rotwein","AC Bordeaux Superieur","Merlot, Cabernet Sauvignon, Cabenet Franc","trocken","granatrot","0,75 l","13,5 %","1,0 g/l","3,1 g/l","16-18 °C","Kräftige Gerichte von Schwein und Rind, Braten in dunklen Soßen, gegrilltes Fleisch, milde Käsesorten","enthält Sulfite",,"CVBG Dourthe Kressmann (C&C EXPORT), 35 Rue de Bordeaux Parempuyre –  33295 Blanquefort Cedex - France"
"https://www.vindor.de/kressmann-grande-reserve-entre-deux-mers-ac-entre-deux-mers","Der berühmte Weisswein aus Bordeaux ist ein eleganter, frischer und fruchtiger Wein mit Aromen von Zitrusfrüchten und weißen Blüten. Sein ansprechendes Frischegefühl im Abgang und die perfekte Harmonie lassen das Weissweinherz schneller schlagen. Wunderbarer Begleiter zu Meeresfrüchten.
Geographisch betrachtet ist das Entre-deux-Mers jene weite Region, die im Norden von der Dordogne, im Südwesten von der Garonne und im Südosten von dem Departement Gironde begrenzt wird. Sie umfasst eine Reihe von Hochebenen und Berghängen, die durch die Flüsse und Bäche, die diese Region durchlaufen, voneinander getrennt sind. Die Böden sind sehr unterschiedlich und man findet hier sowohl Schwemmland an den Flussufern als auch Gravesgestein auf gewissen Berghängen oder lehmigkalkige Kiesböden auf den Hochebenen.","Kressmann, Grande Reserve Entre deux Mers, AC Entre deux Mers","Frankreich","Entre-deux-Mers","CVBG Dourthe - Kressmann","Weißwein","AC Entre-deux-Mers","Sauvignon blanc, Sémillon, Muscadelle","trocken","goldgelb","0,75 l","12,5 %","2,0 g/l","4,0 g/l","8-10 °C","Klassisch zu Fisch und Meeresfrüchten, Austern, Muscheln, Garnelen, auch zu Ziegenfrischkäse und säurebetonten Gerichten (asiatisch).","enthält Sulfite",,"CVBG Dourthe Kressmann (C&C EXPORT), 35 Rue de Bordeaux Parempuyre –  33295 Blanquefort Cedex - France"
"https://www.vindor.de/kressmann-grande-reserve-loupiac-blanc-ac-loupiac","Der reichhaltige, delikate, edelsüsse Weisswein aus dem Loupiac gilt als kleiner Bruder des berühmten Sauternes, ist nur bei weitem nicht so teuer. Komplexe, verspielte Aromen von kandierten exotischen Früchten, Feige und Honig, Noten von Lebkuchen, gelben Blüten, Akazie, Korinthe und Backpflaume. Reichhaltig, weit und füllig, elegante und ausgewogene Struktur durch eine gute Säure und einer harmonischen Süsse, langes Finale. Idealer Dessertwein, sehr gut als Aperitif oder zu Foie Gras, Geflügel und weißem Fleisch, edlem Fisch in Soße gekocht, asiatischer Küche, Schokoladendesserts, frischen oder getrockneten Früchten.","Kressmann, Grande Reserve Loupiac Blanc, AC Loupiac","Frankreich","Loupiac","CVBG Dourthe - Kressmann","Weißwein","AC Loupiac","Sémillon, Sauvignon Blanc","edelsüß","goldgelb","0,75 l","13,5 %",,,"10-12 °C","Idealer Desserwein, sehr gut als Aperitif oder zu Foie Gras, Geflügel und weißem Fleisch, edlem Fisch in Soße gekocht, asiatischer Küche, Schokoladendesserts, frischen oder getrockneten Früchten.","enthält Sulfite","Falstaff 89 Punkte (2016er)","CVBG Dourthe Kressmann (C&C EXPORT), 35 Rue de Bordeaux Parempuyre –  33295 Blanquefort Cedex - France"
"https://www.vindor.de/kressmann-grande-reserve-medoc-ac-medoc","Die Weine des Médoc haben zurecht einen außerordentlichen Ruf. Sie zählen zu den angesehensten Weinen Frankreichs und der ganzen Welt. Der ""Grande Reserve Médoc"" zeichnet sich aus durch seine schöne rubinrote Farbe, die sich ein wenig zum ziegelroten hin entwickelt, aber auch durch seinen fruchtigen Duft aus. Die dichte, vollständige Tanninstruktur, die gleichzeitig elegant und mild ist, und die vollkommene Ausgewogenheit ermöglichen ein ausgezeichnetes Alterungsverhalten. Der Wein wird dabei geschmeidiger, aber nicht mager und gewinnt im Geruch und im Geschmack an Reichtum.","Kressmann, Grande Reserve Medoc, AC Medoc","Frankreich","Medoc","CVBG Dourthe - Kressmann","Rotwein","AC Medoc","Merlot, Cabernet Sauvignon, Cabenet Franc","trocken","granatrot","0,75 l","13 %","1,0 g/l","3,1 g/l","16-18 °C","Kräftige Gerichte von Schwein und Rind, Braten in dunklen Soßen, gegrilltes Fleisch, Lamm, Wild, Weichkäse, Hartkäse","enthält Sulfite",,"CVBG Dourthe Kressmann (C&C EXPORT), 35 Rue de Bordeaux Parempuyre –  33295 Blanquefort Cedex - France"
"https://www.vindor.de/kressmann-grande-reserve-saint-emilion-ac-saint-emilion","Die Weine des Saint-Emilion haben zurecht einen weltweit außerordentlichen Ruf. Sie zählen zu den angesehensten und feinsten Weinen Frankreichs und der ganzen Welt. Am rechten Ufer, in der Libourner Region, sind die Weine geschmeidig und großzügig. “Saint-Emilion Grande Réserve” spiegelt den Stil seines häufig lehmig-kalkigen Bodens auf schöne Weise wider. Der ""Grande Reserve Saint-Emilion "" zeichnet sich aus durch seine schöne granatrote Farbe, aber auch durch seinen fruchtigen Duft aus.  Die Verbindung der Rebsorten Merlot, Cabernet Sauvignon und Cabernet Franc ergibt einen sehr feinen und eleganten sowie zugleich runden und charmanten Wein.","Kressmann, Grande Reserve Saint-Emilion, AC Saint-Emilion","Frankreich","Saint Emilion","CVBG Dourthe - Kressmann","Rotwein","AC Saint-Emilion","Merlot, Cabernet Sauvignon, Cabenet Franc","trocken","granatrot","0,75 l","13,5 %","1,0 g/l","3,1 g/l","16-18 °C","kräftige Käsesorten, kräftige Gerichte von Schwein und Rind, Braten in dunklen Soßen, gegrilltes Fleisch, Lamm und Wild","enthält Sulfite",,"CVBG Dourthe Kressmann (C&C EXPORT), 35 Rue de Bordeaux Parempuyre –  33295 Blanquefort Cedex - France"
